channel,coach,video_id,title,duration_min,views,in_catalog,transcribed,tagged,used_in_kb,difficulty,tags,champion_focus,summary,url
JungleGapGG,,m4klVu0QZsA,Live Coaching Plat Player to have the Perfect Early Game as Xin Zhao...**VERY EASY**,8,,,,,,,,,,https://www.youtube.com/watch?v=m4klVu0QZsA
JungleGapGG,,4s86TurNjfQ,Live Coaching Player on How to Actually Climb out of Low Elo... **PLAY YOUR OWN GAME**,31,,,,,,,,,,https://www.youtube.com/watch?v=4s86TurNjfQ
JungleGapGG,,fFqkkFYNfgE,Low Elo Enemy Junglers HATE This Invade Strategy - Challenger Coaching,9,,,,,,,,,,https://www.youtube.com/watch?v=fFqkkFYNfgE
JungleGapGG,,wicO47ktoC8,Low Elo Jungle Coaching | Everything you need to know to be CONSISTENT,41,,,,,,,,,,https://www.youtube.com/watch?v=wicO47ktoC8
JungleGapGG,,j0Qpxaev0J4,Low Elo Jungle Coaching | The most IMPORTANT Fundamentals you need to CLIMB,40,,,,,,,,,,https://www.youtube.com/watch?v=j0Qpxaev0J4
JungleGapGG,,rSB4jYWxawo,Master Tier vs Challenger Decision Making & Tempo Assessment | S14 Jungle Coaching,6,,,,,,,,,,https://www.youtube.com/watch?v=rSB4jYWxawo
JungleGapGG,,w9z38UxK5dw,MID GAME SOLVED! WHEN TO FARM OR GROUP AS JUNGLE,17,,,,,,,,,,https://www.youtube.com/watch?v=w9z38UxK5dw
JungleGapGG,,ckTfUwImfyY,Mistakes You NEED To Fix To Climb As Jungle | Fundamentals Explained,18,,,,,,,,,,https://www.youtube.com/watch?v=ckTfUwImfyY
JungleGapGG,,RlkPa7XkEZ0,Must Know Concepts To CLIMB With Carry Junglers - Educational Guide LoL,30,,,,,,,,,,https://www.youtube.com/watch?v=RlkPa7XkEZ0
JungleGapGG,,tj0NF89-I3k,MUST KNOW Fundamentals | Early Invades & Closing Out Games Cleanly,31,,,,,,,,,,https://www.youtube.com/watch?v=tj0NF89-I3k
JungleGapGG,,YCnok6tmIt0,My student wanted to know what Challenger Jungle Macro looks like in Emerald...(we won),52,,,,,,,,,,https://www.youtube.com/watch?v=YCnok6tmIt0
JungleGapGG,,2viv8KdVIS0,NEW OP S14 JUNGLE PATH **USE TO GAIN FREE LP 🚀**,13,,,,,,,,,,https://www.youtube.com/watch?v=2viv8KdVIS0
JungleGapGG,,prbJkJqHvmc,NEW UPDATED — STRONGEST Junglers For Season 16 TIER LIST,14,,,,,,,,,,https://www.youtube.com/watch?v=prbJkJqHvmc
JungleGapGG,,DnbBdgYtWMo,No BS Jungle Guide — How To Carry With 3 Losing Lanes (Fundamentals Explained),23,,,,,,,,,,https://www.youtube.com/watch?v=DnbBdgYtWMo
JungleGapGG,,c5PjvgiV9RE,OP Raptor Invade Path | How To Capitalize? **D4 Player Finds Out**,26,,,,,,,,,,https://www.youtube.com/watch?v=c5PjvgiV9RE
JungleGapGG,,FYrWv1dSh4Q,PLAT 1 XIN ZHAO COACHING **LEARN JUNGLE FUNDAMENTALS**,63,,,,,,,,,,https://www.youtube.com/watch?v=FYrWv1dSh4Q
JungleGapGG,,-lYhpXIC31E,Plat Jungler Learns CRITICAL Information Needed To CARRY Early (game changing),16,,,,,,,,,,https://www.youtube.com/watch?v=-lYhpXIC31E
JungleGapGG,,KgkKLI6PnNY,Plat Jungler Learns How To ACTUALLY Translate A Lead | In-Depth Challenger Coaching,37,,,,,,,,,,https://www.youtube.com/watch?v=KgkKLI6PnNY
JungleGapGG,,nlXmmHbwsak,Player Realizes The Difference between Diamond and Challenger Level Decision Making...,16,,,,,,,,,,https://www.youtube.com/watch?v=nlXmmHbwsak
JungleGapGG,,F-y1-4u3uig,Pro Jungle Concepts That Let Me Carry Games You Call 'Unwinnable',17,,,,,,,,,,https://www.youtube.com/watch?v=F-y1-4u3uig
JungleGapGG,,NiL16uRWGYM,Pro Jungle Concepts That SOLVE The Early Game (save hours of frustration),19,,,,,,,,,,https://www.youtube.com/watch?v=NiL16uRWGYM
JungleGapGG,,fU9it2zk28I,Pro Jungler Analysis: How PerryJG Uses TEMPO To Gap The Enemy Jungler,7,,,,,,,,,,https://www.youtube.com/watch?v=fU9it2zk28I
JungleGapGG,,pEnU2jI499k,Proof That Fundamentals & Decision Making Is All You Need To Carry in Low Elo,31,,,,,,,,,,https://www.youtube.com/watch?v=pEnU2jI499k
JungleGapGG,,FMYeqdh-Whs,Rank 1 KR Jungle EXPLAINED — NattyNatt Educational Breakdown,52,,,,,,,,,,https://www.youtube.com/watch?v=FMYeqdh-Whs
JungleGapGG,,ehsPjFfP6Fw,Ranking Fundamentals AGURIN Teaches To A Gold 4 Jungler (What's Actually Important),26,,,,,,,,,,https://www.youtube.com/watch?v=ehsPjFfP6Fw
JungleGapGG,,IMyTdHqUFtQ,Reaching a Higher Level of Fundamentals | Diamond 2 Jungle Coaching,62,,,,,,,,,,https://www.youtube.com/watch?v=IMyTdHqUFtQ
JungleGapGG,,_pqj7qSSMuA,Retired Pro Reveals The CURRENT 6 Most Important Jungle Fundamentals,45,,,,,,,,,,https://www.youtube.com/watch?v=_pqj7qSSMuA
JungleGapGG,,iLjvNsFFJas,REWORKED SKARNER IS OP??? | In-Depth Guide,33,,,,,,,,,,https://www.youtube.com/watch?v=iLjvNsFFJas
JungleGapGG,,wrImbNgPP3c,SEASON 16 IS HERE | First Thoughts & What You NEED To Know About Jungle (Timers/Meta/Tips),7,,,,,,,,,,https://www.youtube.com/watch?v=wrImbNgPP3c
JungleGapGG,,Wl4im8wEGSY,SHAPE THE EARLY GAME SO THE MAP FAVORS YOU | Coaching Emerald Graves,42,,,,,,,,,,https://www.youtube.com/watch?v=Wl4im8wEGSY
JungleGapGG,,QS26B9sCpok,SoloQ Advice I Wish I Learned Sooner — MUST KNOW To Climb In Season 16,42,,,,,,,,,,https://www.youtube.com/watch?v=QS26B9sCpok
JungleGapGG,,WW2X5kCSXN4,Solving The #1 SoloQ Problem (How To Carry Bad Teams) — Jungle Guide,52,,,,,,,,,,https://www.youtube.com/watch?v=WW2X5kCSXN4
JungleGapGG,,FtlN3JSgxDw,Start Impacting your games as Jungle using Fundamentals |  Diamond Coaching (Full Review),28,,,,,,,,,,https://www.youtube.com/watch?v=FtlN3JSgxDw
JungleGapGG,,gbj6hu8YleQ,Step By Step Early Game Blueprint For New/Low Elo Junglers,31,,,,,,,,,,https://www.youtube.com/watch?v=gbj6hu8YleQ
JungleGapGG,,dO6DD3AVWmg,Step by Step Fundamentals for NOOB JUNGLERS! | Low Elo Coaching,20,,,,,,,,,,https://www.youtube.com/watch?v=dO6DD3AVWmg
JungleGapGG,,LQ18_AHU5wg,Still one of the BEST JUNGLERS For Climbing in 2025,28,,,,,,,,,,https://www.youtube.com/watch?v=LQ18_AHU5wg
JungleGapGG,,6swybyO9b6w,Still one of the STRONGEST JUNGLERS | Educational High Elo Commentary,22,,,,,,,,,,https://www.youtube.com/watch?v=6swybyO9b6w
JungleGapGG,,Bai3mY-dTy8,Student goes on a 9 game WIN STREAK after we FIXED his MID GAME,81,,,,,,,,,,https://www.youtube.com/watch?v=Bai3mY-dTy8
JungleGapGG,,zeIpyvTn_CI,"Student Was SCARED TO GANK, This Is How I Changed His Mind.",12,,,,,,,,,,https://www.youtube.com/watch?v=zeIpyvTn_CI
JungleGapGG,,pongkKqdb8M,Suck at Jungle or just a Noob? This Video is for You - LoL Coaching,52,,,,,,,,,,https://www.youtube.com/watch?v=pongkKqdb8M
JungleGapGG,,7Ma0Hkcyd9A,Teaching My Student The 'Agurin Path' | Season 16 Jungle Coaching,32,,,,,,,,,,https://www.youtube.com/watch?v=7Ma0Hkcyd9A
JungleGapGG,,I5DPzL4Ku7A,Teaching The ENEMY Plat Jungler How To Jungle Gap (Extremely Educational),29,,,,,,,,,,https://www.youtube.com/watch?v=I5DPzL4Ku7A
JungleGapGG,,5-LtZYgB4B0,TEST YOUR KNOWLEDGE | ARE YOU AS GOOD AS A WORLD CHAMPION?,18,,,,,,,,,,https://www.youtube.com/watch?v=5-LtZYgB4B0
JungleGapGG,,SrazJe1teLA,TEST YOUR MACRO | Challenger Jungle Fundamentals,27,,,,,,,,,,https://www.youtube.com/watch?v=SrazJe1teLA
JungleGapGG,,vS6lUpGP8-o,The #1 MISTAKE Junglers make during MID GAME | Challenger Concepts EXPLAINED,13,,,,,,,,,,https://www.youtube.com/watch?v=vS6lUpGP8-o
JungleGapGG,,OsporZFgdDA,The #1 Mistake Junglers Make When Closing Out Games | Diamond 2 Coaching Session,13,,,,,,,,,,https://www.youtube.com/watch?v=OsporZFgdDA
JungleGapGG,,ZBsSW-QsNsM,The #1 mistake LOW ELO junglers make that prevents them from CLIMBING | S14 Coaching,9,,,,,,,,,,https://www.youtube.com/watch?v=ZBsSW-QsNsM
JungleGapGG,,StRiu302le4,The #1 Thing That Separates You From High Elo (you can always improve this),21,,,,,,,,,,https://www.youtube.com/watch?v=StRiu302le4
JungleGapGG,,xy6GjrKGd_4,THE ART OF PLAYING JUNGLE FROM BEHIND (disaster early game),34,,,,,,,,,,https://www.youtube.com/watch?v=xy6GjrKGd_4
JungleGapGG,,O9dK9845j_A,THE BEST TANK JUNGLER IN THE GAME (10k HP Cho Gath Incident),17,,,,,,,,,,https://www.youtube.com/watch?v=O9dK9845j_A
JungleGapGG,,d5KLthsUmQo,The BIGGEST Mistake 90% of Junglers Make Below Diamond SOLVED | Season 14 Coaching,21,,,,,,,,,,https://www.youtube.com/watch?v=d5KLthsUmQo
JungleGapGG,,IM-KhTTF6lY,The BIGGEST Mistake 95% of Junglers Below Diamond Are Making (preventing you from climbing),66,,,,,,,,,,https://www.youtube.com/watch?v=IM-KhTTF6lY
JungleGapGG,,4oTHoBX2shY,The Core Foundation of PATHING Fundamentals - Beginner Jungle GUIDE,50,,,,,,,,,,https://www.youtube.com/watch?v=4oTHoBX2shY
JungleGapGG,,uD768f4ljTI,The Current BEST Low Elo Jungler To FARM LP | Mini Mundo Guide (abuse before nerfs),40,,,,,,,,,,https://www.youtube.com/watch?v=uD768f4ljTI
JungleGapGG,,Mc1JHT4nCLw,The Early Game Mistakes 90% of EMERALD Junglers Make That Stop Them From Reaching DIAMOND+,30,,,,,,,,,,https://www.youtube.com/watch?v=Mc1JHT4nCLw
JungleGapGG,,Q2ZuXzfLBqc,The Early Game Mistakes Preventing EMERALD Junglers from CLIMBING | Full Coaching Session,31,,,,,,,,,,https://www.youtube.com/watch?v=Q2ZuXzfLBqc
JungleGapGG,,h3ysfu77bok,The Fundamentals of Playing Brand in S14...**Full Live Coaching Session**,30,,,,,,,,,,https://www.youtube.com/watch?v=h3ysfu77bok
JungleGapGG,,gYDxDKuDMeE,The Fundamentals That SEPERATE Low & High Elo Junglers | LoL Coaching,42,,,,,,,,,,https://www.youtube.com/watch?v=gYDxDKuDMeE
JungleGapGG,,Tg9IE6vxPlg,"The Gorillajones Jungle Incident, was the Ban & Flame Justified?",20,,,,,,,,,,https://www.youtube.com/watch?v=Tg9IE6vxPlg
JungleGapGG,,ch1qav3cNr4,THE KING OF SOLOQ??? RANK 1 KR **TARZAN REVIEW**,20,,,,,,,,,,https://www.youtube.com/watch?v=ch1qav3cNr4
JungleGapGG,,UF6M-8eKeYs,The Mentality You Need To Improve & Climb As Jungle - Educational Guide,34,,,,,,,,,,https://www.youtube.com/watch?v=UF6M-8eKeYs
JungleGapGG,,pOV5KBn8IFI,The Most BROKEN Jungle Path In Season 16 - League of Legends Guide,6,,,,,,,,,,https://www.youtube.com/watch?v=pOV5KBn8IFI
JungleGapGG,,qof2QfDOfmY,The Most BROKEN Jungler If You Master Him - Complete Guide,47,,,,,,,,,,https://www.youtube.com/watch?v=qof2QfDOfmY
JungleGapGG,,vcPIpoxc2Vs,The MOST IMPORTANT Fundamentals & Mentality for New/Low Elo Junglers EXPLAINED,33,,,,,,,,,,https://www.youtube.com/watch?v=vcPIpoxc2Vs
JungleGapGG,,HTeXDx0nGLI,The Most Informative Jungle Coaching For Low Elo In Season 2,34,,,,,,,,,,https://www.youtube.com/watch?v=HTeXDx0nGLI
JungleGapGG,,4Mj0eXNCMrY,The Most INSANE Jungler Is About To Hit RANK 1 KR Again! Here's His Secret...,36,,,,,,,,,,https://www.youtube.com/watch?v=4Mj0eXNCMrY
JungleGapGG,,aYCWEbflCwU,The Most MISUNDERSTOOD SoloQ Concept You Can ABUSE To Climb | LoL Guide,37,,,,,,,,,,https://www.youtube.com/watch?v=aYCWEbflCwU
JungleGapGG,,LO_w6T7o2wY,The Most VALUABLE Jungle Coaching In Over 1000+ Reviews - Learn Fundamentals,16,,,,,,,,,,https://www.youtube.com/watch?v=LO_w6T7o2wY
JungleGapGG,,KbTg3XIAlQg,The Most VALUABLE Jungle Coaching In Over 500+ Reviews,42,,,,,,,,,,https://www.youtube.com/watch?v=KbTg3XIAlQg
JungleGapGG,,usTjjJt7WRw,The Most VALUABLE Low Elo Coaching Session In Season 15,39,,,,,,,,,,https://www.youtube.com/watch?v=usTjjJt7WRw
JungleGapGG,,Y9iqq6Vl4fM,The NEW Best Junglers To Climb At Every Rank EXPLAINED,14,,,,,,,,,,https://www.youtube.com/watch?v=Y9iqq6Vl4fM
JungleGapGG,,uru4vXpDRY0,The Only Fundamentals You Need To CARRY With Farming Junglers - S16 Gameplay Guide,35,,,,,,,,,,https://www.youtube.com/watch?v=uru4vXpDRY0
JungleGapGG,,EGRxLj5vsto,The Only Ganking Guide You Will EVER Need In League of Legends (In-Depth),22,,,,,,,,,,https://www.youtube.com/watch?v=EGRxLj5vsto
JungleGapGG,,b3aWUZQvzcE,The Real Reason You Feel LOW IMPACT As Jungle & How To Fix It,18,,,,,,,,,,https://www.youtube.com/watch?v=b3aWUZQvzcE
JungleGapGG,,mQrjOc1zzfA,The Real Reason You Have LOW IMPACT As Jungle (and how to fix it),41,,,,,,,,,,https://www.youtube.com/watch?v=mQrjOc1zzfA
JungleGapGG,,sPHUzk3XNs8,The REAL Reason You’re Not Snowballing Your Jungle Leads (Challenger Breakdown),14,,,,,,,,,,https://www.youtube.com/watch?v=sPHUzk3XNs8
JungleGapGG,,xZtWIoJ7KNg,The Reality of SoloQ | Jungle Fundamentals to Climb & Mindset to Improve,55,,,,,,,,,,https://www.youtube.com/watch?v=xZtWIoJ7KNg
JungleGapGG,,-UAjl1ESwPg,The Reason You DONT Carry Games When You SHOULD - Emerald Jungle Coaching,24,,,,,,,,,,https://www.youtube.com/watch?v=-UAjl1ESwPg
JungleGapGG,,JygwTpbcrfg,The Secret Mindset that gives Challenger Players 99% winrate in Low Elo.,6,,,,,,,,,,https://www.youtube.com/watch?v=JygwTpbcrfg
JungleGapGG,,r8VygRbh1bg,The SECRET To Climbing In Season 15 That EVERY Jungler Wants To Know,38,,,,,,,,,,https://www.youtube.com/watch?v=r8VygRbh1bg
JungleGapGG,,MTnmqvqEjU8,The SECRET To Climbing In Season 16 Every Jungler Wants To Know,22,,,,,,,,,,https://www.youtube.com/watch?v=MTnmqvqEjU8
JungleGapGG,,YKDgSpRt3qA,The State of Jungle for 2026 — is it Doomed? (Season 16 Breakdown),7,,,,,,,,,,https://www.youtube.com/watch?v=YKDgSpRt3qA
JungleGapGG,,4XvWYcA9Vrw,The STRONGEST Junglers Patch 25.23 | Tier List - League of Legends,19,,,,,,,,,,https://www.youtube.com/watch?v=4XvWYcA9Vrw
JungleGapGG,,mCx6RZlncOc,The ULTIMATE Jungle Strategy To Climb out of LOW ELO - Educational Commentary,30,,,,,,,,,,https://www.youtube.com/watch?v=mCx6RZlncOc
JungleGapGG,,Y4GbjL-ku04,These Concepts Will SOLVE Your Mid Game As Jungle | LoL Coaching,21,,,,,,,,,,https://www.youtube.com/watch?v=Y4GbjL-ku04
JungleGapGG,,s2wKQA7Ov0o,Things that stop you from climbing (TIER LIST) - League of Legends,26,,,,,,,,,,https://www.youtube.com/watch?v=s2wKQA7Ov0o
JungleGapGG,,xV0cgRwIdr8,This Champ PRINTS LP If Played Correctly (NattyNatt Cosplay) - Educational,33,,,,,,,,,,https://www.youtube.com/watch?v=xV0cgRwIdr8
JungleGapGG,,1m6ycA6qrSs,This Jungler hit his dream rank right after our session...,74,,,,,,,,,,https://www.youtube.com/watch?v=1m6ycA6qrSs
JungleGapGG,,DAcvgksWl7o,Turning a MASTER TIER Jungler to GRANDMASTER after ONE SESSION 📈,29,,,,,,,,,,https://www.youtube.com/watch?v=DAcvgksWl7o
JungleGapGG,,fLnl7yCiiPU,Turning my Plat Student into a VIEGO PRO | Season 15 Jungle Coaching,31,,,,,,,,,,https://www.youtube.com/watch?v=fLnl7yCiiPU
JungleGapGG,,7em9aXVwxFk,Wait... Teemo Jungle Might Actually Be OP?,19,,,,,,,,,,https://www.youtube.com/watch?v=7em9aXVwxFk
JungleGapGG,,e9SSpRzFwo4,What 2200LP Jungle Fundamentals Actually Look Like (rank 1 KR review),37,,,,,,,,,,https://www.youtube.com/watch?v=e9SSpRzFwo4
JungleGapGG,,4IYQ0AOx3C8,"WHAT 30,000+ HOURS OF JUNGLE LOOKS LIKE - Educational Challenger Commentary",28,,,,,,,,,,https://www.youtube.com/watch?v=4IYQ0AOx3C8
JungleGapGG,,tYS21LXOGh8,What 3000LP Jungle Fundamentals Actually Look Like — Educational Review,50,,,,,,,,,,https://www.youtube.com/watch?v=tYS21LXOGh8
JungleGapGG,,J1453eOt0Rc,What 80% Winrate To 1263LP Fundamentals Look Like (Insane) - NattyNatt Review,52,,,,,,,,,,https://www.youtube.com/watch?v=J1453eOt0Rc
JungleGapGG,,2W1UgMH0ghs,What Challenger decision making looks like in Diamond | Live Coaching,29,,,,,,,,,,https://www.youtube.com/watch?v=2W1UgMH0ghs
JungleGapGG,,TBifBK-ybeo,What happens when you give a SILVER Jungler CHALLENGER level decision making?,30,,,,,,,,,,https://www.youtube.com/watch?v=TBifBK-ybeo
JungleGapGG,,A1vFc9Q22jo,What will it take for this EMERALD Jungler to hit DIAMOND? LoL Coaching,76,,,,,,,,,,https://www.youtube.com/watch?v=A1vFc9Q22jo
JungleGapGG,,ORa2zIqs6xk,What you might be missing to 1v9 as Jungle (finding calm in the chaos),30,,,,,,,,,,https://www.youtube.com/watch?v=ORa2zIqs6xk
JungleGapGG,,eKV-ykrrwB4,WHICH JUNGLE PLAYSTYLE IS THE BEST?? (you need to hear this),4,,,,,,,,,,https://www.youtube.com/watch?v=eKV-ykrrwB4
JungleGapGG,,fHr5nFcyQSI,Why 'Doing' Fundamentals Does Not Always Equal 'Winning' | Plat Jungle Coaching,16,,,,,,,,,,https://www.youtube.com/watch?v=fHr5nFcyQSI
JungleGapGG,,9_zemOtCzxs,WHY IS THIS EMERALD JUNGLER HARDSTUCK? | Season 15 Coaching,49,,,,,,,,,,https://www.youtube.com/watch?v=9_zemOtCzxs
JungleGapGG,,pqaTc4kNT8k,Why It's IMPOSSIBLE To Invade Me | Challenger Fundamentals Explained,25,,,,,,,,,,https://www.youtube.com/watch?v=pqaTc4kNT8k
JungleGapGG,,O2E6OwRtccc,Why It's Impossible to Vs the Rank 1 EUW Jungler,52,,,,,,,,,,https://www.youtube.com/watch?v=O2E6OwRtccc
JungleGapGG,,04gxlwofAmA,Why Tarzaned FAILED To Hit Challenger In Korean SoloQ (educational),16,,,,,,,,,,https://www.youtube.com/watch?v=04gxlwofAmA
JungleGapGG,,luzXqurDXBA,Why TEMPO Is The Most Important Fundamental | High Elo Coaching,45,,,,,,,,,,https://www.youtube.com/watch?v=luzXqurDXBA
JungleGapGG,,JbVVVmLSjNM,Why You Get Fed On Carry Junglers But DONT 1v9 The Game (Plat VOD Vs NattyNatt),39,,,,,,,,,,https://www.youtube.com/watch?v=JbVVVmLSjNM
JungleGapGG,,pthhLRqlMBI,You need to LOCK IN if you want to CLIMB | Gold Jungle Coaching,39,,,,,,,,,,https://www.youtube.com/watch?v=pthhLRqlMBI
JungleGapGG,,ZlHyOWH_40k,Your ticket to High Elo | Challenger Junglers Thought Process & Fundamentals Explained,38,,,,,,,,,,https://www.youtube.com/watch?v=ZlHyOWH_40k
JungleGapGG,,Y0q9nqFF6tI,Your Ticket To HIGH ELO | Nasus Jungle Gameplay Guide & Fundamentals,26,,,,,,,,,,https://www.youtube.com/watch?v=Y0q9nqFF6tI
KireiLoL,KireiLoL,WxytId6zdO0,#1 Complete Jungle Guide on CARRYING 3 LOSING LANES (MUST WATCH),31,,yes,yes,yes,yes,intermediate,"adapting, decision, jungle_tracking, macro, mental, tempo","Kha'Zix, assassin","This video provides a comprehensive guide for jungle players on how to carry games when all three lanes are losing. It emphasizes strategic decision-making, tempo management, jungle tracking, and objective play to recover from early deficits. Key takeaways include prioritizing farm over bad ganks, sacrificing laners for tempo, and using cross-map plays and Baron pressure to create win conditions.",https://www.youtube.com/watch?v=WxytId6zdO0
KireiLoL,KireiLoL,xX9lHB-5Qqc,#1 Fundamental in Jungle: Mastering Objective Control and Mid-Game Macro,39,,yes,yes,yes,yes,intermediate,"fundamentals, objectives, mid_game, macro, tracking, win_condition, early_game, pathing",general,"This video teaches a consistent framework for carrying games by prioritizing objectives and playing around the team's strongest members. The coach explains a three-step process for objective control involving tempo identification, information gathering, and creating a 'numbers game' advantage through wave pressure and base timing.",https://www.youtube.com/watch?v=xX9lHB-5Qqc
KireiLoL,KireiLoL,8_bjkkY5AM4,A No BS Guide to Jungle Tempo and Map Pressure,48,,yes,yes,yes,yes,intermediate,"fundamentals, intermediate, advanced, early_game, mid_game, macro, mindset, jungle_tracking","general, Bel'Veth, Elise, Kha'Zix","This video provides a comprehensive breakdown of 'Tempo' in the jungle, defining it as the ability to make plays first. Coach KireiLoL explains how to recognize tempo advantages through death timers and objectives, and how to toggle between aggressive and defensive mindsets to optimize map presence and set up traps.",https://www.youtube.com/watch?v=8_bjkkY5AM4
KireiLoL,KireiLoL,r9KJiLMCy4Q,"Advanced Baron Execution: The 3K Rule, Turning, and Zoning Strategies",,,yes,yes,yes,yes,advanced,"objectives, baron, mid_game, late_game, macro, decision, advanced","g, e, n, e, r, a, l","This video by KireiLoL explains advanced Baron execution strategies, focusing on the '3K rule' for Baron HP to force enemy engagement. It details the critical decision-making process of whether to turn and fight the approaching enemy team or to finish Baron while zoning the enemy jungler. The coach uses professional game examples to illustrate successful and unsuccessful Baron calls, emphasizing timing and strategic considerations.",https://www.youtube.com/watch?v=r9KJiLMCy4Q
KireiLoL,KireiLoL,QNwt2GhKVoY,Advanced Baron Setup and Execution: Pro Team Strategies,,,yes,yes,yes,yes,advanced,"advanced, objectives, baron, macro, vision, grouping, decision, team_comp","Zeri, Gragas, Tristana, Sejuani, Azir, Nautilus","This video breaks down advanced Baron setup and execution strategies used by professional League of Legends teams. It teaches players how to recognize critical cues like lane tempo and priority, utilize a ""ping-pong"" strategy to translate pressure, and establish comprehensive vision control around the Baron pit. Key takeaways include coordinating team movements, understanding Baron take speed, and effectively baiting enemy vision to secure the objective.",https://www.youtube.com/watch?v=QNwt2GhKVoY
KireiLoL,KireiLoL,HjLP-LlYpvg,"Advanced Jungle Decision Making: Gank vs. Farm, Lane States & Tempo",,,yes,yes,yes,yes,advanced,"ganking, farming, pathing, decision, early_game, macro, counter_gank, jungle_tracking, vision, objectives, matchup, champion, dive","g, e, n, e, r, a, l","This video teaches advanced jungle decision-making, focusing on when to gank versus when to farm by analyzing lane volatility and various lane states (slow push, neutral, bounce). It emphasizes predicting enemy jungler movements, understanding wave management, and knowing when to skip camps or prioritize objectives to gain tempo and secure advantages. The coach provides examples of identifying gank opportunities, executing counter-ganks, and leveraging lane states even against warded lanes to climb to high ELO.",https://www.youtube.com/watch?v=HjLP-LlYpvg
KireiLoL,KireiLoL,91NnpZLn_Fs,Advanced Jungle Invading and Counter-Jungling Guide with KireiLoL,,,yes,yes,yes,yes,advanced,"advanced, clearing, camps, farming, pathing, early_game, jungle_tracking, matchup, objectives, win_condition, decision, macro, full_clear","Kha'Zix, general","This video offers an advanced practical course on invading and counter-jungling in League of Legends, emphasizing the importance of jungle camp timers, enemy jungler tracking, and leveraging lane priority. KireiLoL demonstrates how to consistently cycle enemy camps to build a significant level and gold advantage, detailing decision-making for early and mid-game invades, including the ""bulldoze tactic"" for safe exits.",https://www.youtube.com/watch?v=91NnpZLn_Fs
KireiLoL,KireiLoL,D87139pUILo,"Advanced Jungle Invading Strategy: Level 1, 3, and Mid-Game Invades",20,,yes,yes,yes,yes,advanced,"advanced, early_game, mid_game, jungle_tracking, pathing, decision, macro, camps, objectives","Nidalee, Kindred, Rex'Sai, Nunu, general","This video provides advanced jungle coaching on effective invasion strategies at levels 1, 3, and around the 6-7 minute mark. It emphasizes crucial decision-making, such as identifying favorable matchups and lane states, coordinating with laners through specific pinging techniques, and adapting to enemy movements. Key takeaways include planning invasions in advance, knowing your exit routes, and denying enemy buffs to gain significant advantages.",https://www.youtube.com/watch?v=D87139pUILo
